code_departement,annee,type_local,pieces_cat,prix_m2_median,transactions
44,2024,Appartement,T2,3499.6511627906975,2558
44,2024,Appartement,T3,3288.135593220339,2283
44,2024,Appartement,T4,2875.0,1103
44,2024,Appartement,T5+,2658.734602463606,266
44,2024,Appartement,Tous,3443.0379746835442,7709
44,2024,Maison,Studio,3386.785714285714,416
44,2024,Maison,T2,3114.285714285714,889
44,2024,Maison,T3,2983.1932773109243,2376
44,2024,Maison,T4,2939.2056530214422,3992
44,2024,Maison,T5+,2862.9032258064517,5191
44,2024,Maison,Tous,2921.3483146067415,12881
44,2024,Tous,Studio,4162.728494623656,1906
44,2024,Tous,T2,3437.5,3447
44,2024,Tous,T3,3148.1481481481483,4659
44,2024,Tous,T4,2921.6867469879517,5095
44,2024,Tous,T5+,2851.8518518518517,5457
44,2024,Tous,Tous,3125.0,20590
45,2024,Appartement,Studio,3047.6190476190477,623
45,2024,Appartement,T2,2575.757575757576,831
45,2024,Appartement,T3,2068.6507936507933,798
45,2024,Appartement,T4,1824.3243243243244,423
45,2024,Appartement,T5+,1753.0967525945764,124
45,2024,Appartement,Tous,2405.5132969457673,2802
45,2024,Maison,Studio,2687.5,155
45,2024,Maison,T2,1914.8936170212767,606
45,2024,Maison,T3,1846.4285714285713,1529
45,2024,Maison,T4,1911.0,2287
45,2024,Maison,T5+,1822.9166666666667,2866
45,2024,Maison,Tous,1866.5229885057472,7444
45,2024,Tous,Studio,3025.869565217391,778
45,2024,Tous,T2,2357.1428571428573,1437
45,2024,Tous,T3,1917.8082191780823,2327
45,2024,Tous,T4,1901.086956521739,2710
45,2024,Tous,T5+,1822.353714661407,2990
45,2024,Tous,Tous,1971.4093871412456,10246
46,2024,Appartement,Studio,2766.6666666666665,101
46,2024,Appartement,T2,2038.8297872340424,192
46,2024,Appartement,T3,1836.9565217391305,206
46,2024,Appartement,T4,1665.2958241758242,90
46,2024,Appartement,T5+,1350.0,39
46,2024,Appartement,Tous,1836.734693877551,629
46,2024,Maison,Studio,2062.5,127
46,2024,Maison,T2,1737.5,283
46,2024,Maison,T3,1768.2926829268292,623
46,2024,Maison,T4,1860.666344760985,890
46,2024,Maison,T5+,1719.3066593587284,860
46,2024,Maison,Tous,1780.6755828595415,2786
46,2024,Tous,Studio,2347.719298245614,228
46,2024,Tous,T2,1836.734693877551,475
46,2024,Tous,T3,1785.7142857142858,829
46,2024,Tous,T4,1848.155467720685,980
46,2024,Tous,T5+,1700.0,899
46,2024,Tous,Tous,1789.2156862745098,3415
47,2024,Appartement,Studio,2120.0,244
47,2024,Appartement,T2,1931.8181818181818,434
47,2024,Appartement,T3,1581.845238095238,344
47,2024,Appartement,T4,1370.7865168539327,143
47,2024,Appartement,T5+,1583.375,41
47,2024,Appartement,Tous,1787.0879120879122,1212
47,2024,Maison,Studio,2291.6666666666665,113
47,2024,Maison,T2,1666.6666666666667,345
47,2024,Maison,T3,1550.0,1015
47,2024,Maison,T4,1701.5792937047597,1894
47,2024,Maison,T5+,1636.904761904762,1593
47,2024,Maison,Tous,1661.7142857142858,4965
47,2024,Tous,Studio,2125.0,357
47,2024,Tous,T2,1840.909090909091,779
47,2024,Tous,T3,1558.7368421052631,1359
47,2024,Tous,T4,1683.6734693877552,2037
47,2024,Tous,T5+,1636.896551724138,1634
47,2024,Tous,Tous,1670.7317073170732,6177
48,2024,Appartement,Studio,2424.2236024844724,80
48,2024,Appartement,T2,2342.747111681643,114
48,2024,Appartement,T3,2152.142857142857,94
48,2024,Appartement,T4,2034.1792050303166,66
48,2024,Appartement,T5+,1846.0617486338797,18
48,2024,Appartement,Tous,2211.5384615384614,377
48,2024,Maison,Studio,2250.0,47
48,2024,Maison,T2,1650.0,105
48,2024,Maison,T3,1603.3333333333333,169
48,2024,Maison,T4,1678.5714285714287,203
48,2024,Maison,T5+,1653.8461538461538,205
48,2024,Maison,Tous,1656.9444444444443,730
48,2024,Tous,Studio,2391.304347826087,127
48,2024,Tous,T2,1888.8888333333334,219
48,2024,Tous,T3,1744.1860465116279,263
48,2024,Tous,T4,1762.2368421052631,269
48,2024,Tous,T5+,1658.3333333333333,223
48,2024,Tous,Tous,1773.2558139534883,1107
49,2024,Appartement,Studio,4203.448275862069,654
49,2024,Appartement,T2,3333.3333333333335,1091
49,2024,Appartement,T3,2727.2727272727275,835
49,2024,Appartement,T4,2381.701631701632,416
49,2024,Appartement,T5+,2105.2631578947367,143
49,2024,Appartement,Tous,3118.2795698924733,3145
49,2024,Maison,Studio,2543.0555555555557,244
49,2024,Maison,T2,2000.0,620
49,2024,Maison,T3,1897.0588235294117,1399
49,2024,Maison,T4,2094.916344916345,2564
49,2024,Maison,T5+,2052.0532273603085,3658
49,2024,Maison,Tous,2050.0,8497
49,2024,Tous,Studio,3846.153846153846,898
49,2024,Tous,T2,2890.243902439024,1711
49,2024,Tous,T3,2191.478646253022,2234
49,2024,Tous,T4,2121.212121212121,2980
49,2024,Tous,T5+,2052.1739130434785,3801
49,2024,Tous,Tous,2236.842105263158,11642
50,2024,Appartement,Studio,4090.909090909091,301
50,2024,Appartement,T2,3011.6279069767443,508
50,2024,Appartement,T3,2495.008782201405,382
50,2024,Appartement,T4,1953.4883720930231,177
50,2024,Appartement,T5+,1806.6951566951566,42
50,2024,Appartement,Tous,2721.063829787234,1417
50,2024,Maison,Studio,2081.8495639534885,280
50,2024,Maison,T2,2037.037037037037,788
50,2024,Maison,T3,1908.153701968135,1790
50,2024,Maison,T4,1854.7440699126091,2422
50,2024,Maison,T5+,1762.5,3157
50,2024,Maison,Tous,1840.0,8457
50,2024,Tous,Studio,2900.0,581
50,2024,Tous,T2,2372.8073463268365,1296
50,2024,Tous,T3,2028.5714285714287,2172
50,2024,Tous,T4,1865.6716417910447,2599
50,2024,Tous,T5+,1762.5,3199
50,2024,Tous,Tous,1928.1411359724614,9874
51,2024,Appartement,Studio,3156.25,619
51,2024,Appartement,T2,2622.9508196721313,913
51,2024,Appartement,T3,2217.4603174603176,867
51,2024,Appartement,T4,1898.73417721519,473
51,2024,Appartement,T5+,1902.101370851371,250
51,2024,Appartement,Tous,2447.222222222222,3122
51,2024,Maison,Studio,2272.819472616633,90
51,2024,Maison,T2,1732.3412698412699,204
51,2024,Maison,T3,1812.5,595
51,2024,Maison,T4,1953.68782161235,1248
51,2024,Maison,T5+,1875.9408602150538,1880
51,2024,Maison,Tous,1900.0,4020
51,2024,Tous,Studio,3107.585625,709
51,2024,Tous,T2,2505.0,1117
51,2024,Tous,T3,2107.387387387387,1462
51,2024,Tous,T4,1943.8202247191011,1721
51,2024,Tous,T5+,1881.454274459704,2130
51,2024,Tous,Tous,2108.762322015334,7142
52,2024,Appartement,Studio,3652.5493421052633,48
52,2024,Appartement,T2,1836.1702127659573,110
52,2024,Appartement,T3,1269.5360195360195,130
52,2024,Appartement,T4,952.6315789473684,64
52,2024,Appartement,T5+,1026.5765371137304,30
52,2024,Appartement,Tous,1318.1818181818182,387
52,2024,Maison,Studio,1106.1946902654868,93
52,2024,Maison,T2,994.5652173913044,155
52,2024,Maison,T3,857.1428571428571,413
52,2024,Maison,T4,1117.8513071895427,538
52,2024,Maison,T5+,1106.9154921653023,668
52,2024,Maison,Tous,1054.3478260869565,1873
52,2024,Tous,Studio,1600.0,141
52,2024,Tous,T2,1250.0,265
52,2024,Tous,T3,1000.0,543
52,2024,Tous,T4,1106.5139826422374,602
52,2024,Tous,T5+,1097.560975609756,698
52,2024,Tous,Tous,1098.0955562980287,2260
53,2024,Appartement,Studio,4267.5675675675675,243
53,2024,Appartement,T2,2669.2242114237,312
53,2024,Appartement,T3,1942.857142857143,201
53,2024,Appartement,T4,1750.0,93
53,2024,Appartement,T5+,1894.6614583333333,45
53,2024,Appartement,Tous,2407.4074074074074,899
53,2024,Maison,Studio,1428.5714285714287,225
53,2024,Maison,T2,1273.972602739726,383
53,2024,Maison,T3,1444.4444444444443,831
53,2024,Maison,T4,1533.3333333333333,1208
53,2024,Maison,T5+,1554.054054054054,1695
53,2024,Maison,Tous,1513.157894736842,4367
53,2024,Tous,Studio,2573.787878787879,468
53,2024,Tous,T2,1828.5714285714287,695
53,2024,Tous,T3,1537.9807692307693,1032
53,2024,Tous,T4,1547.6190476190477,1301
53,2024,Tous,T5+,1556.7109777015437,1740
53,2024,Tous,Tous,1606.6666666666667,5266
54,2024,Appartement,Studio,2782.671957671958,938
54,2024,Appartement,T2,2453.609258194365,1414
54,2024,Appartement,T3,2133.3333333333335,1552
54,2024,Appartement,T4,1743.75,975
54,2024,Appartement,T5+,1752.5773195876288,377
54,2024,Appartement,Tous,2244.9494949494947,5262
54,2024,Maison,Studio,1946.4683115626513,88
54,2024,Maison,T2,1700.282579787234,246
54,2024,Maison,T3,1714.2857142857142,979
54,2024,Maison,T4,1926.5625,1923
54,2024,Maison,T5+,1862.2066666666667,2451
54,2024,Maison,Tous,1857.142857142857,5689
54,2024,Tous,Studio,2747.6923076923076,1026
54,2024,Tous,T2,2346.938775510204,1660
54,2024,Tous,T3,1979.4117647058824,2531
54,2024,Tous,T4,1866.2664835164837,2898
54,2024,Tous,T5+,1849.2594846824913,2828
54,2024,Tous,Tous,2025.735294117647,10951
55,2024,Appartement,Studio,3275.862068965517,115
55,2024,Appartement,T2,1822.142857142857,194
55,2024,Appartement,T3,1451.0357815442562,180
55,2024,Appartement,T4,1224.4897959183672,117
55,2024,Appartement,T5+,1083.209653784219,52
55,2024,Appartement,Tous,1600.0,665
55,2024,Maison,Studio,1343.75,49
55,2024,Maison,T2,990.1960784313726,122
55,2024,Maison,T3,1027.027027027027,399
55,2024,Maison,T4,1207.712765957447,621
55,2024,Maison,T5+,1181.3162118780097,750
55,2024,Maison,Tous,1142.857142857143,1946
55,2024,Tous,Studio,2895.3488372093025,164
55,2024,Tous,T2,1428.5714285714287,316
55,2024,Tous,T3,1125.0,579
55,2024,Tous,T4,1212.6179831097863,738
55,2024,Tous,T5+,1175.1918158567773,802
55,2024,Tous,Tous,1226.4150943396226,2611
56,2024,Appartement,Studio,4677.083333333334,592
56,2024,Appartement,T2,3724.137931034483,1226
56,2024,Appartement,T3,3137.84,984
56,2024,Appartement,T4,2600.0,402
56,2024,Appartement,T5+,2337.1085942704867,110
56,2024,Appartement,Tous,3469.75,3317
56,2024,Maison,Studio,2481.818181818182,467
56,2024,Maison,T2,2363.8888888888887,870
56,2024,Maison,T3,2326.827875095202,1890
56,2024,Maison,T4,2444.4444444444443,2616
56,2024,Maison,T5+,2516.1290322580644,4238
56,2024,Maison,Tous,2448.9795918367345,10122
56,2024,Tous,Studio,3800.0,1059
56,2024,Tous,T2,3335.2713178294575,2096
56,2024,Tous,T3,2603.1266197704554,2874
56,2024,Tous,T4,2470.2941176470586,3018
56,2024,Tous,T5+,2512.923387096774,4348
56,2024,Tous,Tous,2672.4137931034484,13439
58,2024,Appartement,Studio,3562.1794871794873,220
58,2024,Appartement,T2,1609.7560975609756,313
58,2024,Appartement,T3,1214.2857142857142,320
58,2024,Appartement,T4,1000.0,159
58,2024,Appartement,T5+,1055.8536585365855,54
58,2024,Appartement,Tous,1375.0,1067
58,2024,Maison,Studio,1232.5,185
58,2024,Maison,T2,1021.5811965811965,436
58,2024,Maison,T3,1000.0,826
58,2024,Maison,T4,1181.8181818181818,833
58,2024,Maison,T5+,1157.8947368421052,797
58,2024,Maison,Tous,1112.7717391304348,3090
58,2024,Tous,Studio,1885.6454545454544,405
58,2024,Tous,T2,1219.5121951219512,749
58,2024,Tous,T3,1062.5,1146
58,2024,Tous,T4,1160.2469135802469,992
58,2024,Tous,T5+,1144.578313253012,851
58,2024,Tous,Tous,1171.875,4157
59,2024,Appartement,Studio,4967.708333333334,2254
59,2024,Appartement,T2,3409.46348733234,3608
59,2024,Appartement,T3,2633.3333333333335,2637
59,2024,Appartement,T4,2264.705882352941,1189
59,2024,Appartement,T5+,2154.6446280991736,356
59,2024,Appartement,Tous,3199.5,10062
59,2024,Maison,Studio,2143.581081081081,246
59,2024,Maison,T2,1807.4175824175823,1120
59,2024,Maison,T3,1853.2998565279772,3770
59,2024,Maison,T4,1962.5,7313
59,2024,Maison,T5+,1917.1747967479675,10834
59,2024,Maison,Tous,1920.0,23294
59,2024,Tous,Studio,4727.272727272727,2500
59,2024,Tous,T2,3058.846153846154,4728
59,2024,Tous,T3,2179.4871794871797,6407
59,2024,Tous,T4,2000.0,8502
59,2024,Tous,T5+,1922.7375400757796,11190
59,2024,Tous,Tous,2192.9824561403507,33356
60,2024,Appartement,Studio,3333.3333333333335,442
60,2024,Appartement,T2,2855.042016806723,782
60,2024,Appartement,T3,2253.904358353511,796
60,2024,Appartement,T4,1801.3300414144633,362
60,2024,Appartement,T5+,1790.9153952843274,118
60,2024,Appartement,Tous,2495.0,2503
60,2024,Maison,Studio,3833.3333333333335,163
60,2024,Maison,T2,2582.575757575758,482
60,2024,Maison,T3,2320.9876543209875,1423
60,2024,Maison,T4,2310.570987654321,2268
60,2024,Maison,T5+,2105.625,3046
60,2024,Maison,Tous,2240.740740740741,7388
60,2024,Tous,Studio,3478.2608695652175,605
60,2024,Tous,T2,2762.013729977117,1264
60,2024,Tous,T3,2301.8867924528304,2219
60,2024,Tous,T4,2259.9528548978524,2630
60,2024,Tous,T5+,2094.077456811102,3164
60,2024,Tous,Tous,2290.64039408867,9891
61,2024,Appartement,Studio,3347.391304347826,192
61,2024,Appartement,T2,2410.25641025641,279
61,2024,Appartement,T3,1509.090909090909,211
61,2024,Appartement,T4,1268.2848837209303,66
61,2024,Appartement,T5+,1136.986301369863,21
61,2024,Appartement,Tous,2077.3504273504277,776
61,2024,Maison,Studio,1690.4761904761904,220
61,2024,Maison,T2,1500.0,471
61,2024,Maison,T3,1385.9338061465721,1066
61,2024,Maison,T4,1500.0,1255
61,2024,Maison,T5+,1422.902097902098,1612
61,2024,Maison,Tous,1447.5912408759125,4633
61,2024,Tous,Studio,2333.3333333333335,412
61,2024,Tous,T2,1804.2540792540794,750
61,2024,Tous,T3,1400.0,1277
61,2024,Tous,T4,1489.3617021276596,1321
61,2024,Tous,T5+,1419.8019801980197,1633
61,2024,Tous,Tous,1498.9130434782608,5409
62,2024,Appartement,Studio,5897.69820971867,1000
62,2024,Appartement,T2,3194.4444444444443,1579
62,2024,Appartement,T3,2465.0072150072147,1104
62,2024,Appartement,T4,2253.5714285714284,317
62,2024,Appartement,T5+,1718.75,105
62,2024,Appartement,Tous,3139.5348837209303,4109
62,2024,Maison,Studio,2628.375,215
62,2024,Maison,T2,1808.4444444444443,752
62,2024,Maison,T3,1714.2857142857142,2631
62,2024,Maison,T4,1735.8024691358025,4663
62,2024,Maison,T5+,1675.5357142857142,6266
62,2024,Maison,Tous,1709.6774193548388,14536
62,2024,Tous,Studio,5000.0,1215
62,2024,Tous,T2,2686.274509803922,2331
62,2024,Tous,T3,1903.5087719298247,3735
62,2024,Tous,T4,1755.70835495589,4980
62,2024,Tous,T5+,1678.5714285714287,6371
62,2024,Tous,Tous,1854.2682926829268,18645
63,2024,Appartement,Studio,2853.5714285714284,848
63,2024,Appartement,T2,2410.0,1170
63,2024,Appartement,T3,2114.8351648351645,1120
63,2024,Appartement,T4,1923.8802336903602,704
63,2024,Appartement,T5+,1826.923076923077,241
63,2024,Appartement,Tous,2257.5757575757575,4091
63,2024,Maison,Studio,1934.2105263157894,233
63,2024,Maison,T2,1551.78125,578
63,2024,Maison,T3,1625.0,1310
63,2024,Maison,T4,2025.8205128205127,2148
63,2024,Maison,T5+,1898.257088607595,1960
63,2024,Maison,Tous,1869.5121951219512,6239
63,2024,Tous,Studio,2667.3076923076924,1081
63,2024,Tous,T2,2149.333333333333,1748
63,2024,Tous,T3,1887.7302277432714,2430
63,2024,Tous,T4,1995.8817829457364,2852
63,2024,Tous,T5+,1890.0,2201
63,2024,Tous,Tous,2028.7218225419665,10330
64,2024,Appartement,Studio,3647.121212121212,936
64,2024,Appartement,T2,3947.3684210526317,1943
64,2024,Appartement,T3,3492.063492063492,1807
64,2024,Appartement,T4,3096.385542168675,1007
64,2024,Appartement,T5+,2649.009900990099,335
64,2024,Appartement,Tous,3550.6400000000003,6036
64,2024,Maison,Studio,2866.9275929549904,56
64,2024,Maison,T2,2612.2448979591836,195
64,2024,Maison,T3,2600.0,649
64,2024,Maison,T4,2489.390243902439,1675
64,2024,Maison,T5+,2314.2718446601943,2483
64,2024,Maison,Tous,2420.5479452054797,5060
64,2024,Tous,Studio,3571.928104575163,992
64,2024,Tous,T2,3821.929292929293,2138
64,2024,Tous,T3,3146.2069954128438,2456
64,2024,Tous,T4,2613.5064935064934,2682
64,2024,Tous,T5+,2349.2437794763373,2818
64,2024,Tous,Tous,2825.0,11096
65,2024,Appartement,Studio,2889.7619047619046,462
65,2024,Appartement,T2,2705.714285714286,679
65,2024,Appartement,T3,1875.5879120879122,580
65,2024,Appartement,T4,1400.0,343
65,2024,Appartement,T5+,1385.9516256938937,84
65,2024,Appartement,Tous,2147.087132725431,2162
65,2024,Maison,Studio,1958.3333333333335,92
65,2024,Maison,T2,1878.1944444444443,180
65,2024,Maison,T3,1839.2079207920792,419
65,2024,Maison,T4,1785.7142857142858,776
65,2024,Maison,T5+,1560.747663551402,757
65,2024,Maison,Tous,1728.3950617283951,2234
65,2024,Tous,Studio,2711.2644787644786,554
65,2024,Tous,T2,2500.0,859
65,2024,Tous,T3,1845.2380952380952,999
65,2024,Tous,T4,1666.6666666666667,1119
65,2024,Tous,T5+,1555.5555555555557,841
65,2024,Tous,Tous,1837.4246987951806,4396
66,2024,Appartement,Studio,3277.272727272727,1084
66,2024,Appartement,T2,3000.0,2006
66,2024,Appartement,T3,2375.0,1576
66,2024,Appartement,T4,1671.345132743363,707
66,2024,Appartement,T5+,1561.111111111111,170
66,2024,Appartement,Tous,2692.3076923076924,5563
66,2024,Maison,Studio,2303.030303030303,143
66,2024,Maison,T2,2878.177966101695,552
66,2024,Maison,T3,2668.333333333333,1394
66,2024,Maison,T4,2628.480113636364,1888
66,2024,Maison,T5+,2348.993288590604,1451
66,2024,Maison,Tous,2563.94783377542,5434
66,2024,Tous,Studio,3214.285714285714,1227
66,2024,Tous,T2,2974.1875,2558
66,2024,Tous,T3,2532.056551043893,2970
66,2024,Tous,T4,2450.9803921568628,2595
66,2024,Tous,T5+,2281.3333333333335,1621
66,2024,Tous,Tous,2608.695652173913,10997
69,2024,Appartement,Studio,4766.591954022989,2506
69,2024,Appartement,T2,4090.909090909091,3870
69,2024,Appartement,T3,3697.3415492957747,4920
69,2024,Appartement,T4,3279.642857142857,3404
69,2024,Appartement,T5+,3374.1496598639455,1219
69,2024,Appartement,Tous,3857.1428571428573,15951
69,2024,Maison,Studio,4886.363636363636,141
69,2024,Maison,T2,3225.8064516129034,285
69,2024,Maison,T3,3471.0743801652893,951
69,2024,Maison,T4,3725.0,2289
69,2024,Maison,T5+,3681.3186813186812,2963
69,2024,Maison,Tous,3663.5797200409697,6634
69,2024,Tous,Studio,4768.0,2647
69,2024,Tous,T2,4065.217391304348,4155
69,2024,Tous,T3,3669.0985074626865,5871
69,2024,Tous,T4,3470.5882352941176,5693
69,2024,Tous,T5+,3593.674886910842,4182
69,2024,Tous,Tous,3808.9830508474574,22585
70,2024,Appartement,Studio,3131.5789473684213,109
70,2024,Appartement,T2,1465.1442307692307,194
70,2024,Appartement,T3,1263.9331501831502,256
70,2024,Appartement,T4,1136.1166007905138,180
70,2024,Appartement,T5+,989.8876404494382,61
70,2024,Appartement,Tous,1331.3868613138686,801
70,2024,Maison,Studio,1250.0,122
70,2024,Maison,T2,1200.0,177
70,2024,Maison,T3,1282.051282051282,501
70,2024,Maison,T4,1328.1818181818182,743
70,2024,Maison,T5+,1290.6015037593984,1002
70,2024,Maison,Tous,1300.0,2548
70,2024,Tous,Studio,1896.551724137931,231
70,2024,Tous,T2,1306.25,371
70,2024,Tous,T3,1268.6567164179105,757
70,2024,Tous,T4,1300.0,923
70,2024,Tous,T5+,1275.0,1063
70,2024,Tous,Tous,1302.56,3349
71,2024,Appartement,Studio,2295.32967032967,452
71,2024,Appartement,T2,1904.7619047619048,701
71,2024,Appartement,T3,1651.4514896867838,994
71,2024,Appartement,T4,1438.3561643835617,559
71,2024,Appartement,T5+,1360.6060606060605,213
71,2024,Appartement,Tous,1710.5263157894738,2933
71,2024,Maison,Studio,1677.5483011325782,272
71,2024,Maison,T2,1375.0,534
71,2024,Maison,T3,1477.6119402985075,1426
71,2024,Maison,T4,1641.7910447761194,1991
71,2024,Maison,T5+,1590.6926406926407,2042
71,2024,Maison,Tous,1574.537037037037,6280
71,2024,Tous,Studio,2119.4770283479957,724
71,2024,Tous,T2,1666.6666666666667,1235
71,2024,Tous,T3,1538.4615384615386,2420
71,2024,Tous,T4,1607.309746328438,2550
71,2024,Tous,T5+,1579.4444444444443,2255
71,2024,Tous,Tous,1606.0,9213
72,2024,Appartement,Studio,2795.2380952380954,442
72,2024,Appartement,T2,2302.3809523809523,573
72,2024,Appartement,T3,1857.142857142857,493
72,2024,Appartement,T4,1495.3833837395482,266
72,2024,Appartement,T5+,1355.134520651762,106
72,2024,Appartement,Tous,2067.3076923076924,1883
72,2024,Maison,Studio,1375.0,277
72,2024,Maison,T2,1502.4271844660193,780
72,2024,Maison,T3,1504.6296296296296,1607
72,2024,Maison,T4,1677.4193548387098,2093
72,2024,Maison,T5+,1629.3103448275863,2630
72,2024,Maison,Tous,1606.6964285714284,7402
72,2024,Tous,Studio,2364.864864864865,719
72,2024,Tous,T2,1862.5,1353
72,2024,Tous,T3,1594.1602728047742,2100
72,2024,Tous,T4,1655.5555555555557,2359
72,2024,Tous,T5+,1626.0162601626016,2736
72,2024,Tous,Tous,1675.0,9285
73,2024,Appartement,Studio,5079.310344827586,1489
73,2024,Appartement,T2,4545.454545454545,1940
73,2024,Appartement,T3,3571.4285714285716,1673
73,2024,Appartement,T4,2976.25,959
73,2024,Appartement,T5+,2773.5042735042734,294
73,2024,Appartement,Tous,4014.0845070422533,6369
73,2024,Maison,Studio,3333.3333333333335,133
73,2024,Maison,T2,3595.9761549925483,244
73,2024,Maison,T3,3206.511470985155,486
73,2024,Maison,T4,3479.996884249883,764
73,2024,Maison,T5+,3431.5126050420167,1017
73,2024,Maison,Tous,3417.80303030303,2660
73,2024,Tous,Studio,5000.0,1622
73,2024,Tous,T2,4433.7037037037035,2184
73,2024,Tous,T3,3475.4545454545455,2159
73,2024,Tous,T4,3226.027397260274,1723
73,2024,Tous,T5+,3333.3333333333335,1311
73,2024,Tous,Tous,3791.2408759124087,9029
74,2024,Appartement,Studio,4920.0,1559
74,2024,Appartement,T2,4639.677419354839,2965
74,2024,Appartement,T3,4337.874837027379,2986
74,2024,Appartement,T4,4125.0,1655
74,2024,Appartement,T5+,4151.4375,529
74,2024,Appartement,Tous,4479.104477611941,9707
